행정구역코드,시도명,시군구명,연도,총인구,고령인구_65세이상,의사수_예측,구급차수,응급시설수_총,의사_인구10만명당,구급차_인구10만명당,응급시설_인구10만명당,취약지수,취약지역_여부,목표_의사수,추가_의사수,목표_구급차수,추가_구급차수,목표_응급시설수,추가_응급시설수
11320,서울특별시,도봉구,2025,295203.9216,75277.0,697.0666667,5.0,1.0,236.1305578,1.693744437,0.338748887,0.951162824,1.0,1151.732975,455.0,38.32576367,34.0,8.157292414,8.0
11230,서울특별시,동대문구,2025,357045.6853,70338.0,1821.0,6.0,4.0,510.0187665,1.680457221,1.120304814,0.851307472,0.0,1393.007543,0.0,46.35456223,41.0,9.866149625,6.0
11590,서울특별시,동작구,2025,380637.7551,74605.0,1428.666667,5.0,2.0,375.3349865,1.31358488,0.525433952,0.904918168,1.0,1485.051594,57.0,49.41747578,45.0,10.51806309,9.0
11440,서울특별시,마포구,2025,360030.303,59405.0,1226.466667,8.0,1.0,340.6565104,2.222035182,0.277754398,0.893497397,0.0,1404.651977,179.0,46.74204948,39.0,9.948622783,9.0
11410,서울특별시,서대문구,2025,314225.1309,60017.0,2059.133333,6.0,2.0,655.305108,1.909458987,0.636486329,0.839349572,0.0,1225.943893,0.0,40.7952511,35.0,8.682900495,7.0
11650,서울특별시,서초구,2025,391698.8636,68939.0,3594.066667,8.0,2.0,917.5586146,2.042385297,0.510596324,0.777680693,0.0,1528.206317,0.0,50.85351847,43.0,10.8237118,9.0
11200,서울특별시,성동구,2025,274468.0851,51600.0,1043.533333,4.0,2.0,380.2020672,1.457364341,0.728682171,0.888465516,0.0,1070.832469,28.0,35.63366946,32.0,7.584304493,6.0
11290,서울특별시,성북구,2025,426306.1224,83556.0,1365.066667,6.0,1.0,320.208084,1.407439322,0.23457322,0.926552329,1.0,1663.225936,299.0,55.34651306,50.0,11.78000509,11.0
11710,서울특별시,송파구,2025,627677.5956,114865.0,3705.6,8.0,3.0,590.3667784,1.274539677,0.477952379,0.859424164,0.0,2448.873243,0.0,81.49018842,74.0,17.34445011,15.0
11470,서울특별시,양천구,2025,417438.7755,81818.0,1416.666667,8.0,3.0,339.3711245,1.916448703,0.718668264,0.895919989,0.0,1628.630136,212.0,54.19528227,47.0,11.53497602,9.0
11560,서울특별시,영등포구,2025,400748.6911,76543.0,1987.333333,7.0,9.0,495.9051339,1.746730596,2.24579648,0.796812865,0.0,1563.514061,0.0,52.02844035,46.0,11.0737833,3.0
11170,서울특별시,용산구,2025,203213.9037,38001.0,790.2,5.0,1.0,388.851346,2.460461567,0.492092313,0.885405999,0.0,792.8355177,3.0,26.38287462,22.0,5.615356418,5.0
11380,서울특별시,은평구,2025,453675.7991,99355.0,1476.0,7.0,4.0,325.3424589,1.542952041,0.88168688,0.907351402,1.0,1770.008254,295.0,58.89986612,52.0,12.53630417,9.0
11110,서울특별시,종로구,2025,143900.9901,29068.0,2870.733333,6.0,5.0,1994.936471,4.169533508,3.474611256,0.471338471,0.0,561.4272147,0.0,18.68239185,13.0,3.976378256,0.0
11140,서울특별시,중구,2025,126909.0909,26524.0,1227.8,5.0,1.0,967.4641834,3.93982808,0.787965616,0.77442322,0.0,495.133615,0.0,16.4763659,12.0,3.50684557,3.0
11260,서울특별시,중랑구,2025,373751.1111,84094.0,1145.133333,6.0,3.0,306.3892787,1.605346398,0.802673199,0.915447755,1.0,1458.183472,314.0,48.52339589,43.0,10.32776627,8.0
36110,세종특별자치시,세종시,2025,397491.3793,46109.0,959.6,12.0,2.0,241.4140406,3.018933397,0.503155566,0.842117042,0.0,1550.805716,592.0,51.60554976,40.0,10.98377486,9.0
31140,울산광역시,남구,2025,302594.2857,52954.0,1192.133333,8.0,5.0,393.9708678,2.643804056,1.652377535,0.815820569,0.0,1180.566353,0.0,39.28524059,32.0,8.361508405,4.0
31170,울산광역시,동구,2025,152704.3011,28403.0,559.3333333,3.0,1.0,366.2852516,1.964581206,0.654860402,0.88720621,0.0,595.7731797,37.0,19.82530897,17.0,4.219637836,4.0
31200,울산광역시,북구,2025,216040.3226,26789.0,321.9333333,5.0,2.0,149.0153919,2.314382769,0.925753108,0.861629132,0.0,842.8775681,521.0,28.04810418,24.0,5.96978548,4.0
31710,울산광역시,울주군,2025,220020.0,44004.0,316.0,11.0,1.0,143.623307,4.999545496,0.454504136,0.90968888,1.0,858.4042104,543.0,28.56477813,18.0,6.07975486,6.0
31110,울산광역시,중구,2025,203317.5355,42900.0,435.0666667,5.0,3.0,213.9838384,2.459207459,1.475524476,0.88771272,0.0,793.2398353,359.0,26.39632894,22.0,5.618220048,3.0
28710,인천광역시,강화군,2025,65715.0,26286.0,136.1333333,9.0,1.0,207.1571686,13.69550331,1.52172259,0.882924708,0.0,256.3859317,121.0,8.531653462,0.0,1.815885332,1.0
28245,인천광역시,계양구,2025,277577.3196,53850.0,828.8666667,5.0,3.0,298.6074899,1.801299907,1.080779944,0.887094399,0.0,1082.963094,255.0,36.03733546,32.0,7.670221152,5.0
28200,인천광역시,남동구,2025,484842.6396,95514.0,1850.2,13.0,3.0,381.6083506,2.681282325,0.61875746,0.884911327,0.0,1891.605141,42.0,62.94619774,50.0,13.39752929,11.0
28140,인천광역시,동구,2025,57142.33577,15657.0,179.2,10.0,2.0,313.6028613,17.50015967,3.500031935,0.717719949,0.0,222.939831,44.0,7.41868077,0.0,1.578999153,0.0
28177,인천광역시,미추홀구,2025,419884.6154,87336.0,1056.8,8.0,2.0,251.6881927,1.905285335,0.476321334,0.927375564,1.0,1638.172538,582.0,54.51282101,47.0,11.60256127,10.0
28237,인천광역시,부평구,2025,502958.9744,98077.0,1473.333333,9.0,2.0,292.9331036,1.789410361,0.397646747,0.919380184,1.0,1962.285707,489.0,65.29820703,57.0,13.89813321,12.0
28260,인천광역시,서구,2025,648273.3813,90110.0,1441.6,11.0,5.0,222.3753191,1.696815004,0.771279547,0.878741546,0.0,2529.227343,1088.0,84.1641001,74.0,17.91356804,13.0
28185,인천광역시,연수구,2025,412240.6015,54828.0,926.2,4.0,2.0,224.6746188,0.970307142,0.485153571,0.903022313,0.0,1608.34955,683.0,53.52041322,50.0,11.39133625,10.0
28720,인천광역시,옹진군,2025,19282.79883,6614.0,61.93333333,10.0,2.0,321.1843564,51.85969156,10.37193831,0.380302186,0.0,75.2315049,14.0,2.503449097,0.0,0.532836515,0.0
28110,인천광역시,중구,2025,168701.8634,27161.0,621.6,19.0,2.0,368.4606605,11.26247193,1.185523361,0.711713603,0.0,658.1873912,37.0,21.90224205,3.0,4.661694272,3.0
46810,전라남도,강진군,2025,30757.42574,12426.0,91.13333333,7.0,1.0,296.2970116,22.75873169,3.251247385,0.78977177,0.0,119.9995626,29.0,3.993178085,0.0,0.849911866,0.0
46770,전라남도,고흥군,2025,57924.07809,26703.0,126.9333333,5.0,2.0,219.1374253,8.631988915,3.452795566,0.886504759,0.0,225.9897851,100.0,7.520172889,3.0,1.600600833,0.0
46720,전라남도,곡성군,2025,25672.45658,10346.0,66.2,3.0,1.0,257.8639088,11.68567562,3.895225208,0.839195747,0.0,100.1606437,34.0,3.333006209,1.0,0.709400248,0.0
46230,전라남도,광양시,2025,143288.1356,25362.0,237.4666667,6.0,2.0,165.7266777,4.187366927,1.395788976,0.856177098,0.0,559.0361735,322.0,18.60282611,13.0,3.959443409,2.0
46730,전라남도,구례군,2025,23413.04348,9693.0,60.0,2.0,1.0,256.2674095,8.542246982,4.271123491,0.852686525,0.0,91.34558268,32.0,3.039670904,2.0,0.64696648,0.0
46170,전라남도,나주시,2025,115149.6063,29248.0,337.6,9.0,1.0,293.1838074,7.815919037,0.868435449,0.8718322,0.0,449.25419,112.0,14.94965437,6.0,3.181898821,3.0
46710,전라남도,담양군,2025,44487.32394,15793.0,106.4666667,3.0,1.0,239.3191076,6.743493953,2.247831318,0.889090634,0.0,173.5665221,68.0,5.775704654,3.0,1.229306536,1.0
46110,전라남도,목포시,2025,209565.6109,46314.0,749.4,6.0,5.0,357.596839,2.863065164,2.385887637,0.830756776,0.0,817.6165927,69.0,27.20750467,22.0,5.790871472,1.0
46840,전라남도,무안군,2025,93285.71429,19590.0,195.4,7.0,1.0,209.4640123,7.503828484,1.071975498,0.851657028,0.0,363.9525948,169.0,12.11110686,6.0,2.577739637,2.0
46780,전라남도,보성군,2025,35519.10112,15806.0,92.6,5.0,2.0,260.7047956,14.07693281,5.630773124,0.809233149,0.0,138.5771564,46.0,4.611377343,0.0,0.98148999,0.0
46150,전라남도,순천시,2025,265805.9701,53427.0,824.4,11.0,5.0,310.1510472,4.138357011,1.881071368,0.829051063,0.0,1037.037378,213.0,34.50908355,24.0,7.344946546,3.0
46910,전라남도,신안군,2025,34582.73381,14421.0,92.6,8.0,1.0,267.763678,23.13293114,2.891616393,0.804531407,0.0,134.9239356,43.0,4.489810556,0.0,0.955615599,0.0
46130,전라남도,여수시,2025,257604.9383,62598.0,703.6666667,11.0,4.0,273.1572894,4.270104476,1.552765264,0.876101585,0.0,1005.041195,302.0,33.44435918,23.0,7.118329586,4.0
46870,전라남도,영광군,2025,48800.60423,16153.0,145.6666667,5.0,2.0,298.4935719,10.24577478,4.098309911,0.802130566,0.0,190.3947102,45.0,6.33568963,2.0,1.348494277,0.0
46830,전라남도,영암군,2025,55318.18182,15821.0,87.86666667,6.0,1.0,158.8386743,10.84634347,1.807723911,0.851580044,0.0,215.822926,128.0,7.181854332,2.0,1.528592786,1.0
46890,전라남도,완도군,2025,44991.82561,16512.0,94.4,7.0,1.0,209.8158915,15.55838178,2.222625969,0.843464226,0.0,175.5348266,82.0,5.841203146,0.0,1.243247298,1.0
46880,전라남도,장성군,2025,40269.56522,13893.0,73.33333333,3.0,1.0,182.1060966,7.449794861,2.483264954,0.880899657,0.0,157.1110096,84.0,5.228121061,3.0,1.112758317,1.0
46800,전라남도,장흥군,2025,32656.71642,13128.0,91.13333333,6.0,2.0,279.0645948,18.37294333,6.124314442,0.75196961,0.0,127.4096122,37.0,4.239759381,0.0,0.902394466,0.0
46900,전라남도,진도군,2025,28772.97297,10646.0,56.2,5.0,1.0,195.3221867,17.37741875,3.47548375,0.805838798,0.0,112.2572546,57.0,3.735540356,0.0,0.795076003,0.0
46860,전라남도,함평군,2025,28529.97602,11897.0,68.33333333,4.0,1.0,239.5141632,14.02034126,3.505085316,0.842247557,0.0,111.3092062,43.0,3.703992523,0.0,0.788361332,0.0
46820,전라남도,해남군,2025,61374.67018,23261.0,153.5333333,8.0,2.0,250.1574882,13.03469326,3.258673316,0.835897272,0.0,239.4522103,86.0,7.968156697,0.0,1.695950138,0.0
46790,전라남도,화순군,2025,60506.32911,19120.0,431.2,4.0,3.0,712.6527197,6.610878661,4.958158996,0.748444985,0.0,236.0643926,0.0,7.855421628,4.0,1.671955497,0.0
52790,전북특별자치도,고창군,2025,49770.0,19908.0,118.2,6.0,1.0,237.4924653,12.05545509,2.009242516,0.878715518,0.0,194.176791,76.0,6.461544439,1.0,1.375281335,1.0
52130,전북특별자치도,군산시,2025,261860.8696,60228.0,666.6666667,14.0,2.0,254.5881207,5.346350535,0.763764362,0.890925893,0.0,1021.645637,355.0,33.99689864,20.0,7.235932618,6.0
52210,전북특별자치도,김제시,2025,78146.47887,27742.0,187.0666667,6.0,1.0,239.3795208,7.677889121,1.279648187,0.907036402,1.0,304.8871307,118.0,10.14560872,5.0,2.159401122,2.0
52190,전북특별자치도,남원시,2025,73332.34421,24713.0,189.5333333,9.0,1.0,258.4580315,12.27289281,1.363654757,0.867364952,0.0,286.1048679,97.0,9.520598773,1.0,2.026373403,2.0
52730,전북특별자치도,무주군,2025,22056.26598,8624.0,43.46666667,4.0,1.0,197.0717378,18.13543599,4.533858998,0.78877241,0.0,86.05213884,43.0,2.863523062,0.0,0.609475004,0.0
52800,전북특별자치도,부안군,2025,45750.63613,17980.0,108.5333333,7.0,1.0,237.2280311,15.3003337,2.185761958,0.854293522,0.0,178.4953126,70.0,5.939718073,0.0,1.264215309,1.0
52770,전북특별자치도,순창군,2025,25573.64341,9897.0,54.93333333,5.0,1.0,214.8044862,19.55137921,3.910275841,0.790868269,0.0,99.77512581,45.0,3.320177484,0.0,0.70666977,0.0
52710,전북특별자치도,완주군,2025,104000.0,25376.0,182.2,10.0,0.0,175.1923077,9.615384615,0.0,0.897718202,0.0,405.7541946,224.0,13.5021222,4.0,2.873804679,3.0
52140,전북특별자치도,익산시,2025,268293.8776,65732.0,937.1333333,14.0,2.0,349.2935962,5.218158583,0.745451226,0.886571861,0.0,1046.743906,110.0,34.83208384,21.0,7.413694237,6.0
52750,전북특별자치도,임실군,2025,24294.53682,10228.0,56.6,5.0,1.0,232.9741885,20.5807587,4.11615174,0.797378749,0.0,94.78471364,39.0,3.154113508,0.0,0.671324554,0.0
52740,전북특별자치도,장수군,2025,19469.28747,7924.0,37.66666667,4.0,1.0,193.4671042,20.5451792,5.136294801,0.771812413,0.0,75.95908707,39.0,2.527660562,0.0,0.537989706,0.0
52110,전북특별자치도,전주시,2025,652312.1693,123287.0,2742.466667,11.0,6.0,420.422429,1.686309181,0.919805008,0.870239695,0.0,2544.984604,0.0,84.68844827,74.0,18.02517081,13.0
52180,전북특별자치도,정읍시,2025,100937.3041,32199.0,254.6666667,8.0,1.0,252.3018313,7.925711979,0.990713997,0.900240328,0.0,393.8051396,140.0,13.10449821,6.0,2.789174007,2.0
52720,전북특별자치도,진안군,2025,22644.76886,9307.0,50.53333333,5.0,1.0,223.1567637,22.08015472,4.416030944,0.778648217,0.0,88.34817258,38.0,2.939927271,0.0,0.625736949,0.0
50130,제주특별자치도,서귀포시,2025,181320.1754,41341.0,361.0,5.0,1.0,199.0953291,2.757553035,0.551510607,0.931476274,1.0,707.4175168,347.0,23.54045351,19.0,5.010372775,5.0
50110,제주특별자치도,제주시,2025,496125.0,87318.0,1535.466667,27.0,5.0,309.4918955,5.442176871,1.007810532,0.830429788,0.0,1935.623075,401.0,64.41096514,38.0,13.70929179,9.0
44250,충청남도,계룡시,2025,46453.41615,7479.0,70.26666667,2.0,0.0,151.2626465,4.305388421,0.0,0.917951653,1.0,181.2371967,111.0,6.030958666,5.0,1.283635045,2.0
44150,충청남도,공주시,2025,104236.8421,31688.0,245.0666667,9.0,1.0,235.1056131,8.634183287,0.959353699,0.892572343,0.0,406.6782299,162.0,13.53287096,5.0,2.880349275,2.0
44710,충청남도,금산군,2025,52008.77193,17787.0,101.0666667,5.0,1.0,194.3261933,9.613762861,1.922752572,0.878856147,0.0,202.9113208,102.0,6.752199941,2.0,1.437144732,1.0
44230,충청남도,논산시,2025,112174.1935,34774.0,316.1333333,8.0,1.0,281.8235847,7.131765112,0.891470639,0.902196278,0.0,437.6456688,122.0,14.5633622,7.0,3.099680022,3.0
44270,충청남도,당진시,2025,176705.6075,37815.0,292.4,10.0,1.0,165.4729605,5.659129975,0.565912997,0.901345992,0.0,689.41386,398.0,22.94135293,13.0,4.882859631,4.0
44180,충청남도,보령시,2025,93642.17252,29310.0,184.0666667,7.0,1.0,196.5638576,7.475264415,1.067894916,0.905352676,1.0,365.3433105,182.0,12.15738515,6.0,2.587589553,2.0
44760,충청남도,부여군,2025,58795.67308,24459.0,118.0,5.0,1.0,200.6950407,8.504027147,1.700805429,0.912096838,1.0,229.3902978,112.0,7.633330408,3.0,1.624685388,1.0
44210,충청남도,서산시,2025,178954.955,39728.0,324.4666667,8.0,2.0,181.3119211,4.470398711,1.117599678,0.892927618,0.0,698.1896501,374.0,23.23338144,16.0,4.945015259,3.0
44770,충청남도,서천군,2025,48094.11765,20440.0,95.13333333,6.0,1.0,197.8065884,12.47553816,2.07925636,0.886037926,0.0,187.6383651,93.0,6.243967821,1.0,1.328972119,1.0
44200,충청남도,아산시,2025,394816.9014,56064.0,660.8666667,10.0,2.0,167.3856069,2.532819635,0.506563927,0.898206085,0.0,1540.371287,880.0,51.25832738,42.0,10.90987172,9.0
44810,충청남도,예산군,2025,78988.47262,27409.0,129.7333333,5.0,2.0,164.243375,6.330037579,2.532015032,0.889318852,0.0,308.1721547,179.0,10.25492317,6.0,2.182667714,1.0
44130,충청남도,천안시,2025,694262.4113,97891.0,2364.8,18.0,5.0,340.6204861,2.592679613,0.720188781,0.840631042,0.0,2708.652745,344.0,90.1347684,73.0,19.18437083,15.0
44790,충청남도,청양군,2025,29769.04177,12116.0,67.26666667,4.0,1.0,225.9618136,13.43677781,3.359194454,0.845576775,0.0,116.1433997,49.0,3.864858073,0.0,0.822600111,0.0
44825,충청남도,태안군,2025,59646.90027,22129.0,96.86666667,7.0,1.0,162.4001687,11.73573139,1.676533056,0.885228355,0.0,232.7113459,136.0,7.743843616,1.0,1.648207126,1.0
44800,충청남도,홍성군,2025,102123.1343,27369.0,231.8666667,7.0,1.0,227.0461715,6.854470386,0.979210055,0.891901579,0.0,398.4316357,167.0,13.25845229,7.0,2.821941743,2.0
43760,충청북도,괴산군,2025,36113.30049,14662.0,75.2,6.0,1.0,208.2335289,16.6143773,2.769062884,0.842094054,0.0,140.8954149,66.0,4.688521117,0.0,0.997909346,0.0
43800,충청북도,단양군,2025,26513.92405,10473.0,37.13333333,5.0,1.0,140.0521977,18.85801585,3.77160317,0.808794517,0.0,103.4436144,67.0,3.442252331,0.0,0.732652298,0.0
43720,충청북도,보은군,2025,29848.55769,12417.0,60.4,4.0,1.0,202.3548361,13.40098252,3.350245631,0.851470874,0.0,116.4536297,57.0,3.875181474,0.0,0.824797353,0.0
43740,충청북도,영동군,2025,42936.06138,16788.0,96.0,6.0,1.0,223.5882773,13.97426733,2.329044556,0.858995839,0.0,167.5142981,72.0,5.574307186,0.0,1.186440905,1.0
43730,충청북도,옥천군,2025,47120.11173,16869.0,90.66666667,5.0,1.0,192.4160689,10.61118027,2.122236054,0.873885578,0.0,183.8382979,94.0,6.117514485,2.0,1.302057669,1.0
43770,충청북도,음성군,2025,99615.70248,24107.0,169.9333333,6.0,1.0,170.5889023,6.023146804,1.003857801,0.894049966,0.0,388.6489339,219.0,12.93291719,7.0,2.752654537,2.0
43150,충청북도,제천시,2025,128740.0722,35661.0,321.5333333,5.0,2.0,249.7538861,3.883794622,1.553517849,0.898462602,0.0,502.2771568,181.0,16.71407871,12.0,3.557440595,2.0
43745,충청북도,증평군,2025,38215.59633,8331.0,55.2,1.0,0.0,144.4436442,2.616732685,0.0,0.960058628,1.0,149.0974857,94.0,4.961458187,4.0,1.056001534,2.0
43750,충청북도,진천군,2025,95814.20765,17534.0,155.4666667,6.0,1.0,162.2584693,6.262119311,1.043686552,0.853626086,0.0,373.8174678,219.0,12.43937634,7.0,2.647608829,2.0
43110,충청북도,청주시,2025,869964.7059,147894.0,2452.6,18.0,10.0,281.9194829,2.069049454,1.149471919,0.866226262,0.0,3394.152197,942.0,112.9458631,95.0,24.03950618,15.0
43130,충청북도,충주시,2025,215266.6667,51664.0,510.0666667,10.0,2.0,236.946423,4.645401053,0.929080211,0.898858836,0.0,839.859163,330.0,27.9476619,18.0,5.948407249,4.0
51150,강원특별자치도,강릉시,2026,208527.0758,57762.0,791.6666667,9.0,4.0,379.646942,4.315986289,1.918216128,0.859565474,0.0,813.5647662,22.0,27.07267364,19.0,5.762173906,2.0
51820,강원특별자치도,고성군,2026,27239.76608,9316.0,27.63636364,4.0,0.0,101.4559507,14.68441391,0.0,0.89796114,0.0,106.2754745,79.0,3.536487021,0.0,0.7527093,1.0
51170,강원특별자치도,동해시,2026,86011.07011,23309.0,169.1030303,6.0,2.0,196.606123,6.97584624,2.32528208,0.843832011,0.0,335.5706969,167.0,11.16665364,6.0,2.376721305,1.0
51230,강원특별자치도,삼척시,2026,60965.29968,19326.0,106.3575758,11.0,1.0,174.4559222,18.04305081,1.640277347,0.808417648,0.0,237.8550584,132.0,7.915008904,0.0,1.684638111,1.0
51210,강원특별자치도,속초시,2026,80821.9697,21337.0,200.7757576,4.0,2.0,248.4173033,4.949149365,2.474574682,0.845143912,0.0,315.3255117,115.0,10.4929626,7.0,2.233332257,1.0
51800,강원특별자치도,양구군,2026,19996.55172,5799.0,32.86666667,5.0,1.0,164.3616716,25.00431109,5.000862218,0.628092445,0.0,78.01619941,46.0,2.596114278,0.0,0.552559461,0.0
51830,강원특별자치도,양양군,2026,26793.19372,10235.0,26.41212121,3.0,0.0,98.57772646,11.19687347,0.0,0.931294577,1.0,104.5331802,79.0,3.478509381,1.0,0.740369283,1.0
51750,강원특별자치도,영월군,2026,35435.23316,13678.0,64.87272727,9.0,1.0,183.0740805,25.39845007,2.822050007,0.770691831,0.0,138.249947,74.0,4.600488925,0.0,0.979172489,0.0
51130,강원특별자치도,원주시,2026,367086.5385,76354.0,1226.836364,13.0,4.0,334.2090311,3.541399272,1.089661314,0.86315627,0.0,1432.181757,206.0,47.6581471,35.0,10.14360588,7.0
51810,강원특별자치도,인제군,2026,31402.9304,8573.0,37.03636364,6.0,0.0,117.939196,19.10649714,0.0,0.829663905,0.0,122.5179878,86.0,4.076982727,0.0,0.867748926,1.0
51770,강원특별자치도,정선군,2026,31931.21693,12070.0,46.76363636,9.0,1.0,146.4511561,28.18558409,3.131731566,0.744322134,0.0,124.5790885,78.0,4.145569162,0.0,0.882346929,0.0
51780,강원특별자치도,철원군,2026,39222.59136,11806.0,69.10909091,5.0,1.0,176.1971571,12.74775538,2.549551076,0.810973822,0.0,153.0262593,84.0,5.092194436,1.0,1.083827563,1.0
51110,강원특별자치도,춘천시,2026,292555.0661,66410.0,1012.218182,8.0,3.0,345.9923615,2.734527933,1.025447975,0.884449088,0.0,1141.398512,130.0,37.9818678,30.0,8.084097286,6.0
51190,강원특별자치도,태백시,2026,36934.7181,12447.0,77.13939394,4.0,1.0,208.8533442,10.82991886,2.707479714,0.837689045,0.0,144.1001615,67.0,4.795164202,1.0,1.020607362,1.0
51760,강원특별자치도,평창군,2026,38806.78851,14863.0,67.68484848,8.0,1.0,174.4149699,20.61494988,2.576868734,0.804804635,0.0,151.4040117,84.0,5.038211543,0.0,1.072337792,1.0
51720,강원특별자치도,홍천군,2026,65234.15978,23680.0,139.969697,11.0,1.0,214.5650338,16.86233108,1.532939189,0.840228826,0.0,254.5099419,115.0,8.469226891,0.0,1.8025984,1.0
51790,강원특별자치도,화천군,2026,22314.38127,6672.0,47.23030303,4.0,1.0,211.6585822,17.92565947,4.481414868,0.705327268,0.0,87.05917115,40.0,2.897033679,0.0,0.616607436,0.0
51730,강원특별자치도,횡성군,2026,45249.36387,17783.0,66.08484848,9.0,1.0,146.0459172,19.88978238,2.20997582,0.825531305,0.0,176.5396076,111.0,5.874638848,0.0,1.250363785,1.0
41820,경기도,가평군,2026,61716.86747,20490.0,105.7151515,6.0,1.0,171.2905334,9.72181552,1.620302587,0.877142786,0.0,240.787287,136.0,8.01258352,3.0,1.705405986,1.0
41280,경기도,고양시,2026,1053613.402,204401.0,3722.090909,18.0,8.0,353.269131,1.708406515,0.759291784,0.886871716,0.0,4110.654397,389.0,136.7886241,119.0,29.11422235,22.0
41290,경기도,과천시,2026,90075.4717,14322.0,126.4424242,3.0,0.0,140.3738686,3.330540427,0.0,0.928322525,1.0,351.4278891,225.0,11.69432717,9.0,2.489031846,3.0
41210,경기도,광명시,2026,296809.5238,56097.0,1047.224242,5.0,2.0,352.827035,1.684582063,0.673832825,0.888172111,0.0,1157.997205,111.0,38.53421595,34.0,8.201659599,7.0
41610,경기도,광주시,2026,399233.1606,77052.0,666.9030303,8.0,1.0,167.0460012,2.003841562,0.250480195,0.941771307,1.0,1557.601245,891.0,51.83168191,44.0,11.03190505,11.0
41310,경기도,구리시,2026,177569.3069,35869.0,803.7030303,4.0,2.0,452.6137113,2.252641557,1.126320778,0.850917658,0.0,692.7835684,0.0,23.05348539,20.0,4.906726011,3.0
41410,경기도,군포시,2026,256326.9231,53316.0,698.2424242,5.0,2.0,272.4030765,1.950633956,0.780253582,0.905506147,1.0,1000.055041,302.0,33.2784369,29.0,7.083014528,6.0
41570,경기도,김포시,2026,503869.8225,85154.0,1231.854545,9.0,2.0,244.4787305,1.786175635,0.396927919,0.910667294,1.0,1965.839365,734.0,65.41646071,57.0,13.92330244,12.0
41360,경기도,남양주시,2026,726270.4082,142349.0,1535.187879,12.0,4.0,211.3796544,1.65227715,0.55075905,0.92474114,1.0,2833.531389,1299.0,94.29030575,83.0,20.0688394,17.0
